# IPBES East_Africa_and_adjacent_islands
# Comoros
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
57.70668989 -20.4348764
57.65129276 -20.48489918


# France
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
# Mayotte
45.18032271 -12.97672698
45.11758752 -12.98499521
45.08771854 -12.95853688
45.06942508 -12.89559498
45.08833866 -12.83503021
45.0935063 -12.7861443
45.04255334 -12.7012916
45.09236942 -12.65302581
45.13474409 -12.70914642
45.15882531 -12.71297047
45.22311079 -12.75214121
45.20430057 -12.82433318
45.20864139 -12.84794931
45.17939253 -12.92019297
45.18032271 -12.97672698

# France
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
# Reunion
55.79734907 -21.33931732
55.65616906 -21.36908294
55.55767378 -21.35833424
55.36264693 -21.27358489
55.31035038 -21.21736094
55.23283573 -21.05840423
55.2499923 -21.00243865
55.31128055 -20.9040984
55.45049686 -20.86513437
55.59653446 -20.87960377
55.66185347 -20.90626881
55.73916141 -21.02150726
55.83910363 -21.13860605
55.82246382 -21.27782236
55.79734907 -21.33931732

# Rwanda
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
30.50995202 -1.06727304
30.47703413 -1.08298268
30.47021284 -1.13114511
30.50809167 -1.20824635
30.63196008 -1.36746144
30.71071496 -1.39681365
30.76218469 -1.45872202
30.81262088 -1.56305674
30.8275037 -1.69369476
30.80672977 -1.85068776
30.81913211 -1.96747649
30.86460737 -2.04406097
30.87659631 -2.14338307
30.85499556 -2.26539113
30.82874393 -2.33851328
30.79763472 -2.36269785
30.76244307 -2.37168955
30.71484907 -2.36352467
30.65660973 -2.37380828
30.59340946 -2.39680429
30.55361861 -2.40011159
30.52886559 -2.39556406
30.48220178 -2.37603037
30.40851118 -2.31298512
30.2710002 -2.34786671
30.23384484 -2.34709157
30.18330529 -2.37701222
30.1422742 -2.41396087
30.11731449 -2.41659637
30.09188968 -2.41153208
29.9734473 -2.33706634
29.93019413 -2.33954681
29.91241743 -2.54862965
29.89257368 -2.66464324
29.86818241 -2.71637135
29.78338138 -2.76639414
29.69806359 -2.79471282
29.65139977 -2.7928008
29.46371097 -2.8083554
29.39022709 -2.80856211
29.34976444 -2.79150888
29.29705448 -2.67301483
29.19757735 -2.62030486
29.10202762 -2.59565521
29.06316695 -2.60252817
29.02864709 -2.66459157
29.01438439 -2.72019541
28.92178023 -2.6820582
28.89397831 -2.63508432
28.89144616 -2.55555429
28.85764977 -2.44667205
28.87640832 -2.40031829
28.91273685 -2.37029428
28.98957971 -2.31277842
29.1064718 -2.23324839
29.13153487 -2.19516286
29.14801965 -2.13185923
29.14062992 -1.98452972
29.12936445 -1.8602479
29.14326542 -1.81606455
29.19659549 -1.71994638
29.26811568 -1.62160613
29.35162479 -1.5175298
29.40195764 -1.50740122
29.46800012 -1.46807545
29.5377633 -1.40973276
29.57693403 -1.38787363
29.60964522 -1.38709848
29.825446 -1.33557708
29.84684004 -1.35170013
29.88161828 -1.45179738
29.90001509 -1.46631845
29.93009077 -1.4699358
29.99050052 -1.44693979
30.10155318 -1.36865
30.14997399 -1.32110768
30.2069731 -1.25423838
30.27983687 -1.17879079
30.32050622 -1.11305836
30.3602454 -1.0746111
30.41233524 -1.06303558
30.46990278 -1.06603281
30.50995202 -1.06727304


# Seychelles
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
55.5403105 -4.69309824
55.54299767 -4.7854957
55.49473189 -4.75459319
55.48119266 -4.69485524
55.41680383 -4.65031015
55.38342085 -4.60927907
55.45576786 -4.55873952
55.5403105 -4.69309824


# Somalia
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
41.53274173 -1.6953484
41.53759932 -1.61318288
41.52188968 -1.57225514
41.42696008 -1.44947194
41.24981327 -1.22054534
41.11581628 -1.04742929
40.97877038 -0.87028248
40.97820194 -0.72874074
40.97654829 -0.30731943
40.973241 0.53541983
40.97003706 1.37815908
40.96672977 2.22095002
40.96507612 2.64231965
40.96440433 2.81466055
40.97877038 2.84241079
41.13498823 2.99707836
41.34174564 3.20166535
41.61346032 3.59047883
41.76094486 3.80162873
41.88403812 3.97774201
41.91530236 4.03127879
42.02413293 4.13793895
42.22840987 4.20165599
42.35517215 4.21224966
42.7916313 4.29201223
42.85664025 4.32420665
42.89477746 4.36107779
42.93095096 4.44531037
43.01601037 4.56333934
43.12571944 4.64447134
43.33402713 4.75040803
43.53825239 4.84032502
43.58352095 4.85497529
43.82919071 4.91143179
43.88944543 4.93075878
43.98887088 4.95052501
44.02814497 4.95096426
44.36951948 4.93119802
44.63663496 4.91577261
44.91160526 4.89990795
44.94054406 4.91200023
45.13278039 5.12170319
45.43849816 5.45542959
45.63357669 5.66828482
45.93500532 5.99720531
46.16677412 6.23465851
46.4229342 6.49725231
46.6718079 6.7372635
46.97122114 7.0260314
47.15973677 7.20785493
47.45284549 7.49049917
47.73158817 7.75934581
47.9781881 7.99708324
48.12670617 8.22218578
48.27274377 8.44336091
48.42859989 8.67957388
48.61665043 8.96459524
48.79359053 9.23271841
48.93812951 9.45174897
48.93812951 9.56411937
48.93823286 9.80759288
48.93823286 9.97350007
48.93838789 10.43323945
48.93843957 10.71423005
48.93849125 10.98232738
48.93854292 11.25843456
49.06204959 11.2708369
49.38823124 11.34271882
49.64206587 11.45092927
50.11004764 11.52932241
50.46620161 11.72755321
50.52831668 11.82320629
50.63590702 11.94381908
50.7922799 11.98371328
51.19132531 11.84201651
51.25488732 11.83069937
51.23183963 11.74501984
51.21819706 11.65768667
51.13634159 11.50513784
51.08425174 11.33563915
51.1222856 11.07674022
51.14068241 10.65689505
51.1312773 10.59589102
51.10492232 10.535843
51.09386356 10.48850739
51.05076542 10.47197093
51.03185184 10.44476329
51.06316776 10.43393708
51.18822473 10.4797224
51.18553755 10.52984854
51.19297896 10.55465323
51.2957117 10.49868765
51.36909224 10.47525239
51.39017622 10.4225941
51.38459517 10.38654979
51.26811649 10.40313793
51.20879195 10.4310432
51.0358826 10.38515453
50.93004927 10.33554515
50.89842329 10.25312124
50.87372196 9.92414907
50.83279422 9.7105187
50.82493941 9.42815868
50.68510298 9.24114167
50.63797407 9.10926341
50.4298214 8.84524852
50.32119754 8.61957754
50.28574751 8.50940339
50.10281294 8.19980988
49.85207889 7.96256338
49.76123172 7.65953278
49.67121138 7.46951854
49.57002892 7.29697093
49.34854374 6.99052969
49.23495894 6.77736441
49.09264204 6.40787792
49.04933719 6.17365449
48.64905155 5.49439362
48.23398644 4.95266958
47.97529422 4.49703848
47.51144657 3.96828522
46.87882368 3.28563955
46.05117394 2.47514639
45.82627811 2.30988516
44.92018355 1.81017406
44.33272586 1.39097484
44.0326925 1.10592764
43.71756961 0.85788076
43.46766239 0.62161612
42.71204959 -0.17564788
42.63422489 -0.25073374
42.560741 -0.32147877
42.46565637 -0.45656097
42.39940718 -0.51009775
42.21895308 -0.73799082
42.10629846 -0.85612314
41.9798979 -0.97301523
41.92625777 -1.05559417
41.88832726 -1.15057545
41.8461593 -1.20338877
41.73226444 -1.4300416
41.63201216 -1.57855967
41.53274173 -1.6953484


# S. Sudan
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
33.95919885 9.845265
33.89496504 9.71762421
33.87398441 9.62677705
33.86778324 9.5503476
33.87150394 9.50613841
33.87879032 9.47774221
33.88209761 9.47120515
33.88488814 9.46639924
33.88783369 9.46350536
33.89093428 9.46221345
34.07681441 9.46151581
34.07809833 9.46151581
34.07810632 9.46151581
34.07712446 9.42097565
34.08456587 9.21850739
34.09102542 9.04125723
34.10161909 8.75186921
34.10172245 8.6763441
34.0945911 8.58224132
34.07278364 8.54526683
34.01976362 8.49209178
33.95330773 8.4434901
33.78504927 8.43111359
33.64479943 8.43258637
33.5453223 8.44341258
33.40936161 8.44772757
33.2811007 8.43726309
33.23428185 8.39638703
33.16524214 8.2510729
33.06519657 8.04049144
33.01258996 7.95150462
32.9988957 7.89951813
33.01465702 7.86856395
33.08075117 7.82370881
33.22601362 7.76066356
33.39225671 7.72371491
33.51633182 7.70777273
33.60097782 7.69040945
33.66609012 7.67097911
33.90245812 7.50954194
33.97795739 7.43458527
34.02038374 7.36797435
34.03020226 7.29697093
34.06420536 7.22573497
34.20042443 7.0845808
34.27928267 7.00282868
34.48433475 6.89839061
34.56277958 6.77984488
34.63874393 6.72214814
34.71067752 6.66031729
34.74922814 6.56786815
34.83805993 6.30013255
34.89784956 6.1598052
34.95903446 6.04505768
34.98358076 5.8583249
35.03189823 5.7748933
35.08192101 5.6731424
35.16449995 5.58121003
35.25245324 5.51103343
35.26831791 5.49230073
35.08445316 5.31187246
34.87836755 5.10958507
34.63982914 4.87546499
34.38020674 4.62067434
34.17685998 4.41911042
33.97609704 4.22020783
33.74164107 3.98526093
33.56842167 3.81170563
33.53953454 3.78710765
33.48935672 3.75506826
33.3243022 3.75434479
33.15408003 3.77470531
32.99724206 3.88020274
32.83802697 3.79847647
32.73715458 3.77268993
32.67689986 3.76318146
32.53478967 3.7499523
32.33573205 3.70618236
32.245505 3.65130199
32.19672245 3.60779043
32.1562598 3.52800202
32.13589929 3.51973379
32.0994674 3.52919058
32.04820438 3.56117829
31.94185428 3.60755789
31.88826582 3.70910208
31.83870812 3.77046784
31.79809045 3.80261058
31.62890181 3.7014798
31.54714969 3.67757945
31.47997033 3.6804475
31.35739383 3.73757579
31.2219499 3.78594493
31.15234175 3.78560904
31.04800703 3.72499258
30.92940962 3.6340679
30.86812137 3.54412507
30.83856245 3.49071747
30.81691003 3.53335053
30.79696292 3.57316722
30.75717207 3.6241977
30.69991459 3.64409313
30.64766971 3.63414541
30.58669152 3.6241977
30.55935469 3.6528006
30.55351525 3.72292552
30.53692712 3.78718517
30.50829837 3.83570934
30.42070682 3.88389761
30.19488081 3.9819278
30.02135135 4.17765229
29.93401818 4.2685253
29.87024946 4.32712637
29.77986738 4.48096711
29.67687626 4.58690379
29.55207767 4.63604808
29.46965376 4.61181184
29.38485274 4.4984079
29.22491418 4.39187694
29.15143029 4.38820791
29.05737918 4.44593049
28.93935021 4.48706493
28.72706343 4.50499665
28.63952355 4.45450878
28.52480187 4.37286001
28.42754683 4.32415497
28.36724043 4.31867727
28.31101647 4.3380301
28.24729943 4.34854625
28.192109 4.35022573
28.07862756 4.42479483
28.01981978 4.47939098
27.98070072 4.53210094
27.91662194 4.56793854
27.84163944 4.59775585
27.78810265 4.64467805
27.76143762 4.70322744
27.71926965 4.77833914
27.66418257 4.84600943
27.49101485 4.9675524
27.43923506 5.03922761
27.40331994 5.1091975
27.33247155 5.18635041
27.2567139 5.2896516
27.23252933 5.44075349
27.22906701 5.56250316
27.21335737 5.61880463
27.18121463 5.67515778
27.14390425 5.72295848
27.08344282 5.77683116
26.94231449 5.85494009
26.79643192 5.94552888
26.726307 5.99823884
26.5936536 6.01751415
26.5142786 6.06924226
26.44751265 6.18298208
26.42053755 6.27419099
26.35335819 6.34491018
26.32462609 6.39625072
26.3086064 6.45531688
26.36183312 6.63530589
26.28452518 6.69902294
26.16928674 6.7817569
26.0869145 6.87213898
26.03652998 6.95523469
25.88899377 7.06491791
25.56663618 7.22870637
25.3806527 7.33337698
25.27895348 7.4275056
25.1901217 7.51933462
25.1813367 7.55721345
25.23869754 7.64899079
25.24737918 7.72456757
25.20035363 7.80789582
25.00718713 7.96486298
24.85329471 8.13753978
24.73671268 8.19154165
24.45605798 8.23944571
24.37549442 8.25846263
24.29136519 8.2914322
24.20837284 8.36912771
24.1799508 8.46111176
24.22087853 8.6082604
24.19478194 8.65337393
24.14739465 8.66562124
24.14740279 8.6656404
24.16041711 8.69626537
24.21354048 8.76781139
24.30015018 8.81424266
24.53191898 8.88689973
24.54483809 8.91485668
24.54938561 9.00678905
24.56829919 9.05172171
24.64803592 9.17907827
24.65940474 9.22992788
24.66291874 9.33813833
24.67366743 9.389298
24.69671512 9.42567821
24.76038049 9.48893016
24.78260135 9.52732575
24.79221317 9.6103181
24.78523685 9.77464916
24.81768965 9.83960643
24.9638306 9.98884797
25.00289798 10.05527802
25.01617883 10.11522268
25.01483524 10.17586498
25.02362023 10.23580964
25.06702844 10.29379059
25.10402876 10.31182567
25.21172245 10.32991242
25.28520633 10.31849193
25.79804325 10.42050121
25.85819461 10.40649689
25.88522139 10.34608714
25.8827926 10.24960725
25.89147424 10.20271088
25.91912113 10.16935375
26.00061486 10.1234134
26.05704553 10.04680309
26.08701786 10.01845856
26.16954512 9.96590363
26.5513306 9.52582713
26.65871423 9.48415009
26.76320397 9.49921377
26.97047814 9.59062938
27.07424442 9.6138321
27.79978153 9.58789053
27.88079911 9.6015978
27.88582857 9.5996419
27.99624964 9.37879976
28.0489506 9.32860836
28.84448423 9.32609879
28.82942681 9.38883804
28.83946509 9.45910599
28.93231918 9.54945051
28.97955448 9.59419974
28.97955448 9.59401419
28.99955326 9.61016307
29.12233646 9.67465526
29.24243249 9.7180893
29.47316776 9.76860301
29.55740034 9.84828807
29.60396081 9.92138439
29.6055111 10.06507071
29.63594852 10.08863516
29.6910356 10.12194062
29.95789269 10.2502532
30.0030579 10.27740917
30.47465702 9.97895193
30.7393437 9.74268728
30.7553634 9.73121511
30.769161 9.72679678
30.78311364 9.73493582
30.79489587 9.74586538
30.81417118 9.75310008
30.82703861 9.75627818
30.94031335 9.75937877
31.15446048 9.77092845
31.22489546 9.79924714
31.65489505 10.22115937
31.76429406 10.35569896
31.79204431 10.38316498
31.85426273 10.4790506
31.91994348 10.64384675
31.93296594 10.6624761
32.40415165 11.05777497
32.42079146 11.08911673
32.42544234 11.11394725
32.35423221 11.24693655
32.33883264 11.31450349
32.33578373 11.41855398
32.34989139 11.58040457
32.34493045 11.68269807
32.3430701 11.69429942
32.33841922 11.71008657
32.33531864 11.71602936
32.0722856 12.00673513
32.73674116 12.00965485
32.73829146 12.03373607
32.73767134 12.04644847
32.73565596 12.05804983
32.72309859 12.09290559
32.71581221 12.13925934
32.71534712 12.15217845
32.7162773 12.16486502
32.72015303 12.18881704
32.72046309 12.20178783
32.71979129 12.207989
32.71860274 12.21377676
32.71891279 12.21884105
32.72185835 12.22307852
33.19929691 12.21729076
33.19309574 12.13502188
33.1350631 11.94159699
33.13609663 11.8255834
33.12250573 11.6931367
33.11909509 11.68241385
33.10607263 11.65386262
33.09465213 11.63750703
33.08152632 11.62171988
33.07780562 11.61577709
33.07330977 11.60608775
33.07299971 11.59148916
33.17216678 10.8501649
33.16844608 10.83145803
33.16472538 10.81921072
33.13831872 10.77296031
33.13149743 10.7577416
33.13010217 10.74595938
33.14079919 10.73789785
33.36068241 10.65782522
33.37137943 10.65270926
33.37990604 10.64617219
33.45907433 10.55082917
33.89217451 10.19896434
33.90705733 10.18144603
33.95186079 10.07096182
33.95687341 10.05419282
33.9584237 10.02773448
33.95733849 10.0071931
33.94617639 9.94091808
33.94989709 9.91112661
33.95733849 9.89143789
33.96333296 9.86870026
33.96333296 9.86177562
33.96245446 9.85580699
33.95919885 9.845265


# Uganda
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
33.90323327 -1.00205739
33.79404097 -1.00205739
33.61627404 -1.00205739
33.43850711 -1.00205739
33.26074019 -1.00205739
33.08297326 -1.00205739
32.90520633 -1.00205739
32.72743941 -1.00205739
32.54967248 -1.00205739
32.37190555 -1.00205739
32.19413862 -1.00205739
32.0163717 -1.00205739
31.83860477 -1.00205739
31.66083784 -1.00205739
31.48307092 -1.00205739
31.30530399 -1.00205739
31.12753706 -1.00205739
30.94971846 -1.00205739
30.84476362 -1.00205739
30.82367964 -0.99900848
30.80921024 -0.99492604
30.74203088 -1.00753509
30.67278446 -1.0513567
30.59873213 -1.06970184
30.51987389 -1.06251881
30.50995202 -1.06727304
30.46990278 -1.06603281
30.41233524 -1.06303558
30.3602454 -1.0746111
30.32050622 -1.11305836
30.27983687 -1.17879079
30.2069731 -1.25423838
30.14997399 -1.32110768
30.10155318 -1.36865
29.99050052 -1.44693979
29.93009077 -1.4699358
29.90001509 -1.46631845
29.88161828 -1.45179738
29.84684004 -1.35170013
29.825446 -1.33557708
29.60964522 -1.38709848
29.57693403 -1.38787363
29.57998294 -1.35676442
29.56401493 -1.12142995
29.56194787 -0.97735605
29.59005985 -0.887129
29.6063896 -0.78310434
29.60824995 -0.69127532
29.6478341 -0.5352125
29.63315799 -0.44167816
29.68431766 -0.11358449
29.69780521 -0.06020273
29.71770064 0.09834056
29.74968835 0.14722647
29.777852 0.16634675
29.81464562 0.26360179
29.88544234 0.41894115
29.93448327 0.49903962
29.92378625 0.67391267
29.93169274 0.79287181
29.94290653 0.81922679
30.0473446 0.8635135
30.18289188 0.97348094
30.24014937 1.10277538
30.32107466 1.18530264
30.47786096 1.23883942
30.47817101 1.23904613
30.94253543 1.68279165
31.1588013 1.92200186
31.25269738 2.04457836
31.25610803 2.08850332
31.27398807 2.14627757
31.23636763 2.19133942
31.19135746 2.23226716
31.17631961 2.27006847
31.13756229 2.28887869
31.08216515 2.28810354
31.04537153 2.31554373
31.00361698 2.36936473
30.96196577 2.40329031
30.83008752 2.40042227
30.72859501 2.45538015
30.72993859 2.5302593
30.76952274 2.67797639
30.84662398 2.84701
30.85075809 2.89367381
30.83995772 2.93351634
30.82140588 2.96757111
30.78647261 3.00134166
30.75396813 3.04180431
30.77923791 3.16337311
30.82781376 3.28259064
30.86760461 3.34214773
30.90646528 3.40893952
30.89530318 3.46366486
30.83856245 3.49071747
30.86812137 3.54412507
30.92940962 3.6340679
31.04800703 3.72499258
31.15234175 3.78560904
31.2219499 3.78594493
31.35739383 3.73757579
31.47997033 3.6804475
31.54714969 3.67757945
31.62890181 3.7014798
31.79809045 3.80261058
31.83870812 3.77046784
31.88826582 3.70910208
31.94185428 3.60755789
32.04820438 3.56117829
32.0994674 3.52919058
32.13589929 3.51973379
32.1562598 3.52800202
32.19672245 3.60779043
32.245505 3.65130199
32.33573205 3.70618236
32.53478967 3.7499523
32.67689986 3.76318146
32.73715458 3.77268993
32.83802697 3.79847647
32.99724206 3.88020274
33.15408003 3.77470531
33.3243022 3.75434479
33.48935672 3.75506826
33.53953454 3.78710765
33.56842167 3.81170563
33.74164107 3.98526093
33.97609704 4.22020783
34.13200484 3.88916861
34.18574833 3.86976411
34.17820357 3.84087698
34.16507775 3.81299754
34.26708703 3.73315746
34.39286747 3.69150625
34.43767093 3.65057852
34.44185672 3.60624014
34.39943037 3.4127119
34.40723351 3.35752147
34.44785119 3.16347647
34.52257531 3.11999075
34.58913456 2.92475719
34.72328657 2.84194571
34.74245853 2.81812287
34.77341271 2.72342581
34.81449548 2.61981456
34.84663822 2.59573334
34.86622359 2.5896872
34.90575606 2.47969392
34.88301843 2.41794058
34.91397261 2.2302001
34.96404707 2.06240672
34.97753462 1.86190217
34.97820641 1.77363882
34.97644942 1.71963695
34.96523563 1.64336253
34.94125777 1.5992567
34.89836633 1.55649445
34.85092736 1.48900503
34.80953454 1.41668386
34.78354129 1.38113048
34.80379846 1.27284252
34.79863081 1.24452383
34.78757206 1.23072622
34.72669722 1.21424144
34.64913089 1.18530264
34.60200199 1.15646719
34.53523604 1.10153514
34.48175093 1.04215892
34.41085086 0.86728587
34.29261519 0.73127351
34.27256473 0.68641836
34.16099531 0.60518301
34.11174767 0.50513744
34.08053511 0.38245759
34.03723026 0.29455598
33.94312748 0.17378815
33.92152673 -0.01700123
33.92436893 -0.39785654
33.89997765 -0.83162851
33.90323327 -1.00205739


# Tanzania
# from http://www.rjruss.info/2010/12/free-countries-of-world-in-polygon-kml.html
39.71130252 -7.97744557
39.65724898 -7.99057138
39.63616499 -7.97780731
39.60288537 -7.93610442
39.66065962 -7.90055104
39.71657352 -7.83151133
39.84659142 -7.73022552
39.8909298 -7.66345957
39.9071562 -7.64919687
39.89775109 -7.72815846
39.82447391 -7.90065439
39.76184208 -7.91191985
39.71130252 -7.97744557

39.49653527 -6.1745582
39.57301639 -6.38736175
39.56319787 -6.42725595
39.50914432 -6.45169891
39.48092899 -6.45371429
39.44733931 -6.4197112
39.4236715 -6.34782928
39.38264042 -6.36493418
39.31267053 -6.27909962
39.24342411 -6.27501719
39.18234256 -6.1725945
39.20621708 -6.08319427
39.19236779 -5.93105885
39.26698856 -5.85313079
39.30894982 -5.72197601
39.35721561 -5.81147959
39.36827437 -5.95121266
39.43328332 -6.11544036
39.48785363 -6.1662383
39.49653527 -6.1745582

39.86498823 -4.90616017
39.8709827 -4.95654469
39.85568648 -5.00403533
39.85899377 -5.15513722
39.8529993 -5.25544118
39.79584517 -5.39445078
39.74933638 -5.44385345
39.70758182 -5.42953908
39.67347538 -5.40659474
39.64681034 -5.36850921
39.70107059 -5.11369272
39.67347538 -4.92708913
39.78075565 -4.94491749
39.86498823 -4.90616017

30.82367964 -0.99900848
30.84476362 -1.00205739
30.94971846 -1.00205739
31.12753706 -1.00205739
31.30530399 -1.00205739
31.48307092 -1.00205739
31.66083784 -1.00205739
31.83860477 -1.00205739
32.0163717 -1.00205739
32.19413862 -1.00205739
32.37190555 -1.00205739
32.54967248 -1.00205739
32.72743941 -1.00205739
32.90520633 -1.00205739
33.08297326 -1.00205739
33.26074019 -1.00205739
33.43850711 -1.00205739
33.61627404 -1.00205739
33.79404097 -1.00205739
33.90323327 -1.00205739
33.97940433 -1.00205739
34.05154463 -1.03988454
34.13159142 -1.08458465
34.34475671 -1.20359547
34.55792199 -1.32255462
34.77108727 -1.44156544
34.98425256 -1.56057627
35.19741784 -1.67958709
35.41058312 -1.79859791
35.62369673 -1.91760874
35.83686201 -2.03661956
36.0500273 -2.15563038
36.2631409 -2.27464121
36.47630619 -2.39360036
36.68947147 -2.51261118
36.90263675 -2.631622
37.11580204 -2.75058115
37.32896732 -2.86959197
37.5421326 -2.9886028
37.6438835 -3.04544687
37.65917972 -3.07004485
37.67685306 -3.17846201
37.68796349 -3.24615814
37.68186568 -3.30574106
37.62533166 -3.40723358
37.60869185 -3.46025359
37.60817508 -3.49704721
37.62202437 -3.51151662
37.67013513 -3.51678761
37.71101118 -3.54081715
37.72615238 -3.5597824
37.7574683 -3.63610849
37.79720747 -3.67445241
37.88727949 -3.73925465
38.04081017 -3.84979054
38.19428918 -3.96032643
38.34781986 -4.07086232
38.50135054 -4.18139821
38.65488122 -4.2919341
38.8084119 -4.40246998
38.9618909 -4.5129542
39.11542158 -4.62349009
39.1901457 -4.67728525
39.22177168 -4.69237477
39.20187626 -4.77645233
39.12322473 -4.98047088
39.11878055 -5.06542693
39.0879814 -5.16547251
39.05831913 -5.23156666
38.97822066 -5.51857757
38.91104129 -5.6259612
38.81926395 -5.87762542
38.8046912 -6.07006845
38.8553341 -6.20484059
38.87404097 -6.33124114
38.98142459 -6.45505788
39.06741418 -6.4992929
39.12549849 -6.55593027
39.22843794 -6.6852247
39.28734907 -6.81493255
39.4723507 -6.87859791
39.54604129 -7.02401539
39.5192729 -7.12416432
39.43338667 -7.20705332
39.35318485 -7.34141204
39.28848596 -7.51783538
39.28703902 -7.78768971
39.33044722 -7.74665862
39.42842573 -7.81280446
39.44103478 -8.01155202
39.34005903 -8.24285573
39.30894982 -8.35096282
39.30398889 -8.44387705
39.37736942 -8.72075937
39.4883704 -8.86178436
39.48010217 -8.90596771
39.45126672 -8.94296803
39.64133264 -9.19246185
39.62551965 -9.40950286
39.69672977 -9.57838144
39.72794234 -9.72483245
39.77486454 -9.83707366
39.78375288 -9.91458831
39.72515181 -10.00047454
39.863748 -10.02197194
39.94519006 -10.09225189
39.98353397 -10.1595346
40.0836829 -10.15664072
40.1378398 -10.20263274
40.21597456 -10.2406666
40.38878055 -10.35347625
40.4355994 -10.41021697
40.45249759 -10.44292816
40.46355635 -10.4643222
40.34743941 -10.55155202
40.16626183 -10.68746103
39.98870161 -10.8208379
39.81708418 -10.91235687
39.69440433 -10.95478322
39.56345625 -10.97855438
39.43917443 -11.03451995
39.32155887 -11.12257659
39.17097375 -11.1668633
38.98752241 -11.16727671
38.79476932 -11.22892669
38.60335982 -11.34535369
38.49173872 -11.4133082
38.31510868 -11.31109222
38.17656416 -11.27869109
38.0172974 -11.28210174
37.92019738 -11.29476247
37.88536747 -11.31667327
37.8550334 -11.3790984
37.82929854 -11.4819345
37.72486047 -11.58063649
37.54171919 -11.67510101
37.37289229 -11.71044769
37.21837975 -11.6865215
37.11383833 -11.64714406
37.05916467 -11.59221201
36.97885949 -11.56694223
36.8727161 -11.57128305
36.77106856 -11.61040211
36.67381351 -11.68429941
36.51868086 -11.71623545
36.30567061 -11.70631357
36.19131066 -11.67065683
36.17549767 -11.60926523
36.08217004 -11.53733164
35.91132775 -11.45464935
35.78544396 -11.45294402
35.70472538 -11.532164
35.63098311 -11.58198008
35.56432051 -11.60234059
35.50442752 -11.60482106
35.45140751 -11.58952483
35.41823124 -11.58316863
35.18263838 -11.57484873
34.95949955 -11.57810434
34.95262658 -11.54373952
34.9370203 -11.46343434
34.89061486 -11.3935678
34.8506173 -11.3519166
34.80090458 -11.34090952
34.77377445 -11.34168467
34.7521737 -11.30943857
34.72643884 -11.23817677
34.68845666 -11.17745696
34.63812381 -11.12712412
34.6078931 -11.08051198
34.59766117 -11.03751719
34.60567101 -10.99028493
34.65233483 -10.87287607
34.66711429 -10.79246754
34.6618433 -10.71004363
34.63652184 -10.62560434
34.5835535 -10.52509368
34.58954797 -10.49615488
34.57161625 -10.42763193
34.56975589 -10.3796762
34.57998783 -10.31983489
34.56991092 -10.24108001
34.52422896 -10.07313161
34.52422896 -10.03013681
34.47596317 -9.94879811
34.32780684 -9.75656178
34.3208822 -9.73155039
34.08859663 -9.53776377
33.99557905 -9.49544077
33.96209273 -9.53171762
33.94958703 -9.56535898
33.95935388 -9.6273707
33.95366947 -9.65816985
33.94390262 -9.67217417
33.88881555 -9.67010711
33.85419234 -9.66297576
33.76623905 -9.61088592
33.69766442 -9.59812184
33.52749393 -9.60747527
33.46775598 -9.61972259
33.42093713 -9.60804372
33.33091678 -9.51916025
33.22529015 -9.50045338
33.13051558 -9.49590586
32.97403934 -9.39498178
32.9372974 -9.39968434
32.91988244 -9.40738413
32.86324507 -9.38087412
32.75658491 -9.32222137
32.60837691 -9.27054494
32.487144 -9.21271901
32.4331938 -9.1563917
32.31929894 -9.1348943
32.22085534 -9.12559254
32.12974979 -9.07334767
32.03533695 -9.06740488
31.94262943 -9.05396901
31.9218555 -9.01944915
31.91865156 -8.94219288
31.88609541 -8.9219874
31.81803755 -8.902247
31.74470869 -8.90322886
31.70000858 -8.91433929
31.6736536 -8.90875823
31.61277876 -8.8632313
31.55624474 -8.80550872
31.5348507 -8.71326629
31.44922285 -8.65389007
31.35062422 -8.60707122
31.07632572 -8.61187713
31.0333826 -8.59766611
30.96837365 -8.55095062
30.89194421 -8.47374603
30.83070764 -8.38558603
30.77670576 -8.26585174
30.75112593 -8.19360809
30.72084354 -8.10441456
30.65381921 -7.97093434
30.5588896 -7.78190195
30.48561242 -7.62718271
30.40675418 -7.46062957
30.37450809 -7.33862151
30.31321984 -7.20369435
30.21270918 -7.03791636
30.1618079 -6.97306243
30.10630741 -6.91508148
29.9618201 -6.80315032
29.79810917 -6.69189096
29.70963911 -6.61690846
29.59062829 -6.39438974
29.54076053 -6.31382619
29.506189 -6.17207773
29.4800924 -6.02500661
29.49078942 -5.96542368
29.59636437 -5.7759262
29.60700972 -5.72269948
29.59419396 -5.65076588
29.5423625 -5.49976735
29.50365685 -5.40096201
29.47647505 -5.31662607
29.42009606 -5.17616953
29.34273644 -4.98310638
29.32340946 -4.89887379
29.32568322 -4.83562184
29.36754113 -4.66881032
29.40417972 -4.49667612
29.40319787 -4.44928883
